Original_Dialect,MSA_conversion
و هلء هون شو منحكي بس عن الجزائر,و الآن ماذا نتكلم عن الجزائر فقط؟
منددرس تمن ساعات باليوم,ندرس ثمانية ساعات في اليوم
أربع ساعات الصبح و أربع المسا,أربع ساعات في الصباح و أربعة في المساء
أربع ساعات الصبح و أربع المسا,من الثامنة إلى الثانية عشر ندرس أربعة مواد،  و من الواحدة و النصف إلى الخامسة و النصف ندرس أربعة مواد أخرى
من التمانة للطنعش مندرس أربع مواد و من الوحدة و نص للخمسة و نص مندرس أربع مواد تانيين,فيخرج الطالب مشبعا ممتلئ الرأس ، لاستطيع التفكير و لا الدراسة في البيت
فبيطلع الطالب متخوم من الدراسة و راسه معبى و ما بعود فيه يفكر لا بالمدرسة ولا بالبيت,أضف إلى ذلك أن كل أستاذ يكلفه بواجب مختلف
و فوق كل هالشي كل أستاذ بيعطيه وظيفة شكل,فهذا يطلب بحثا و الآخر يعطيك تمرينا و الآخر ينبهك للتحضير للفرض أو الاستجواب و آخر يطالبك بالحفظ
فهاد بيطلب بحث و التاني بيعطيك تمرين و التالت بدّو ياك تحضّر الوظيفة أو الاستجواب و بيطلعلك واحد بيطالبك بالحفظ,كل مرة الشيء ذاته
كل مرة نفس الشي,كل مرة الشيء ذاته
و كل يوم نفس القصة,و كل يوم الأمر نفسه
بالبداية منطلع عالخمسة و نص يعني بالعتم و منوصل عالبيت حوالي الستة و نص أو سبعة فما منقدر نراجع,بادئا ذي بدأ  نخرج على الخامسة و النصف ، أي في الظلام و تصل إلى المنزل حوالي السادسة و النصف أو السابعة فلا تستطيع أن تراجع
يا ربي هالساعات التمانة بتطلع منها راسك معبى,يا إلهي تلك الساعات الثمانية تخرج منها ممتلئ الرأس
يا ربي هالساعات التمانة بتطلع منها راسك معبى,و خاصة عندنا اليوم قصير بالخصوص في فصل الشتاء،  عندما تخرج من المدرسة تتمنى لو ترتاح ساعة من الزمن فحسب أو تأخذ غفوة قصيرة
و خاصة عندنا اليوم قصير بالخصوص بفصل الشتي لما بتطلع من المدرسة بتتمنى لو ترتاحلك شي ساعة زمن بس أو تاخدلك غفوة صغيرة,هذا مستحيل فهذا أمر يفوق قدرتنا
هالشي مستحيل هالشي فوق طائتنا,لا يمكن أن نخرج في ذلك الوقت المتأخر من الليل ثم نذهب مباشرة لنحل التمارين و نحضر البحوث و نحضر الفروض و نحضر الامتحانات
ما فينا نطلع بهالوقت المتأخر بالليل و نروح مباشرة نحل تمارين و نحضر أبحاث و نحضر وظايف و نحضر امتحانات,هذا شيء غير معقول
هالشي مو معقول منوب,هذا هو السبب وراء تدهور التعليم في بلادنا
هاد هو السبب ورا تدهور التعليم ببلادنا,هذا هو السبب وراء تدهور التعليم في بلادنا
هي مانا دراسة,هذه ليست دراسة
أنا شخصيا تلميذة بالمرحلة الثانوية و ما عم أقدر وفّق,أنا شخصيا تلميذة في الطور الثانوي أعجز عن التوفيق
بدرس بالقسم تمن ساعات متل باقي الطلاب,أدرس في القسم ثمانية ساعات كبقية التلاميذ
بدرس بالقسم تمن ساعات متل باقي الطلاب,أنتبه في القسم
بنتبه بالصف,أجلس في الطاولة الأولى
بفعود بأول مفعد,ثم أذهب لأحل تماريني و أراجع قليلا ثم أذهب لاجتياز الامتحان
بعدين بروح بحل تماريني و برجع شوي و بعدين بروح لساوي الفحص,يقولون إذا درست فأكيد أنك ستتفوق
بيقولوا إذا درست كتير فأكيد رح تتفوق,إذا درست جيدا يمكنك أن تفهم و تجيب بشكل جيد في الفرض و الامتحان
إذا درست منيح بتقدر تفهم و تجيب علامات منيحة بالفرض و الامتحان,إذا درست جيدا يمكنك أن تفهم و تجيب بشكل جيد في الفرض و الامتحان
تراجع بسهولة و بتاخد علامات عالية,تراجع بسهولة و تحصل على علامات عالية
بس اللي عم شوفو هو أنّا عم ندرس بس ما عم نتفوق,لكن ما أراه هو أننا ندرس لكننا لا نتفوق
أنا ما بعرف إذا كان التعليم عنا هو اللي تدهور ولّا المدرسين صاروا يبخلو بالمعلومات الجديدة,أنا لا أعلم إن كان التعليم لدينا هو الذي تدهور أم أن المعلمين هم الذين أصبحوا يبخلون بالمعلومات الجيدة
أنا ما بعرف إذا كان التعليم عنا هو اللي تدهور ولّا المدرسين صاروا يبخلو بالمعلومات الجديدة,كل شيء أصبح بدروس الدعم
صار كل شي بدروس الخصوصي,صار من لا يسجل في دروس الدعم لا يحصل على النقطة
صار اللي ما بيسجل بدورات خصوصي ما بياخد علامات,ما معنى هذا؟
شو معنى هالحكي,لماذا أصبح الوضع هكذا؟
ليش صار الوضع هيك,لأنه كثر الطمع
لأن الطمع زاد,لأنه كثر الطمع
و هيك عم يتدهور مستوانا,بهذه الطريقة يتدهور مستوانا
ما في مستوى لأنو ما في إخلاص,ليس هناك مستوى لأنه ليس هناك إخلاص
طالما عم بدروس بالمدرسة فشو فائدة دروس الخصوصي,ما دمت أدرس في المدرسة فما الفائدة من دروس الدعم
طالما عم بدروس بالمدرسة فشو فائدة دروس الخصوصي,أنا أعتقد أني إذا حاولت كل جهدي فلا داعي لدروس الدعم
أنا بعتقد إني إذا حطيت كل جهدي فما في داعي لدروس خصوصي,أنتبه للدرس في القسم،  أراجع دروسي في المنزل ، بتحقيق هذين الشرطين يفترض أن أحصل على علامات جيدة و أنتقل إلى القسم الأعلى و أنجح دون عناء
بانتبه للدرس بالصف و براجع دروسي بالبيت بتحقيق هالشرطين لازم آخد علامات منيحة و انتقل للقسم الأعلى و أضمن النجاح,أنا لا أفهم لماذا يحصل التلاميذ الذين يسجلون في حصص الدعم على معدلات ممتازة حتى و إن كانت رؤوسهم فارغة،   و الذين لا يسجلون في دروس الدعم و يبدلون مجهودهم كاملا يحصلون على معدلات متواضعة
ما عم افهم ليش الطلاب اللي بيسجلوا دروس خصوصية بياخدوا معدلات ممتازة حتى لما بيكون واحدون مخو فاضي و اللي ما بيسجلوا دروس خصوصي بيعوفوا حالون و ما بيحصلوا إلا علامات ضعيفة,لماذا ما معنى هذا؟
ليش شو معنى هالحكي,ما هذا المستوى المتدني من التفكير؟
شو هالمستوى الواطي بالتفكير,ما هذا المستوى المتدني من التفكير؟
صاروا نادرين كتير هدول لأن كل واحد بيقول نفسي نفسي,لقد أصبحوا نادرين جدا فالجميع الآن يقول نفسي نفسي
أما أنا فبقول عسى أن يهدينا و يهديهم الله أجمعين,أما أنا فأقول عسى أن يهدينا و يهديهم الله أجمعين
بهالإيام صارت كل الناس بتنبهر بالمظاهر,ففي وقتنا هذا أصبح الجميع ينبهر بالمظاهر
بهالإيام صارت كل الناس بتنبهر بالمظاهر,الجميع اليوم أصبح يتبع هذه السياسة التي علمتنا أن يعتمد كل على نفسه و لا يعتمد على الآخرين في مسألة الدراسة
اليوم صارت كل الناس بتتبع هالسياسة اللي علمتنا انو كل واحد يعتمد على نفسو و ما يعتمد عالآخرين بمسألة الدراسة,أصبحنا ندرس رغما عنا
صرنا عم ندرس بالغصب,رغما عنا
