Original_Dialect,MSA_conversion
و دابا هنا شنو كنهدرو غير على الجزائر صافي,و الآن ماذا نتكلم عن الجزائر فقط؟
كنقراو تمنية ديال السوايع في النهار,ندرس ثمانية ساعات في اليوم
كنقراو تمنية ديال السوايع في النهار,أربع ساعات في الصباح و أربعة في المساء
ربعة ديال السوايع في الصباح و ربعة لعشية,من الثامنة إلى الثانية عشر ندرس أربعة مواد،  و من الواحدة و النصف إلى الخامسة و النصف ندرس أربعة مواد أخرى
من التامنية حتى الطناش كنقراو ربعة ديال المواد و من الوحدة و نص حتى الخمسة و نص كنقراو تبعة ديال المواد خرى,فيخرج الطالب مشبعا ممتلئ الرأس ، لاستطيع التفكير و لا الدراسة في البيت
تيخرجو الطلبة و راسهم عامر ماقدينش يفكرو و لا يقراو في الدار,أضف إلى ذلك أن كل أستاذ يكلفه بواجب مختلف
و زيد على هادشي كل أستاذ تيكلفهم بواجب,فهذا يطلب بحثا و الآخر يعطيك تمرينا و الآخر ينبهك للتحضير للفرض أو الاستجواب و آخر يطالبك بالحفظ
فهذا تيطلب بحثا و لاخر كيعطيك تمرين و لاخر تيقول ليك وجد للمتحان و وحد آخر تيطلبك تحفظ,كل مرة الشيء ذاته
كل مرة نفس الشي,كل مرة الشيء ذاته
و كل نهار نفس الشي,و كل يوم الأمر نفسه
كنخرجو مع الخمسة و نص في الضلام و تتوصل لي الدار مع ديك الستة و نص ولى السبعة و متتقدش تراجع,بادئا ذي بدأ  نخرج على الخامسة و النصف ، أي في الظلام و تصل إلى المنزل حوالي السادسة و النصف أو السابعة فلا تستطيع أن تراجع
كنخرجو مع الخمسة و نص في الضلام و تتوصل لي الدار مع ديك الستة و نص ولى السبعة و متتقدش تراجع,يا إلهي تلك الساعات الثمانية تخرج منها ممتلئ الرأس
يا ربي مع التمنية كتخرج و راسك عامر,و خاصة عندنا اليوم قصير بالخصوص في فصل الشتاء،  عندما تخرج من المدرسة تتمنى لو ترتاح ساعة من الزمن فحسب أو تأخذ غفوة قصيرة
و بي الأخص نهارنا قصير في الشتاء فاش تنخرجو من المدرسة كتمنى ترتاح شي سويعة ولا تنعس شوية,هذا مستحيل فهذا أمر يفوق قدرتنا
هدشي ميمكنش حيت هدشي بلاقياس,لا يمكن أن نخرج في ذلك الوقت المتأخر من الليل ثم نذهب مباشرة لنحل التمارين و نحضر البحوث و نحضر الفروض و نحضر الامتحانات
ميمكنش نخرجو في نصاصاة الليل و نمشيو نديرو التمارين و نديرو البحوت و نوجدو لي المتيحان,هذا شيء غير معقول
هاد الشي ماشي معقول,هذا هو السبب وراء تدهور التعليم في بلادنا
هادشي علاش تكفس التعليم في بلادنا,هذا هو السبب وراء تدهور التعليم في بلادنا
هادي ماشي قراية,هذه ليست دراسة
أنا شخصيا تلميدة في التانوية مقداش نجح,أنا شخصيا تلميذة في الطور الثانوي أعجز عن التوفيق
أنا شخصيا تلميدة في التانوية مقداش نجح,أدرس في القسم ثمانية ساعات كبقية التلاميذ
كنقرا في القسم تمنيا ديال الساعات بحال كلشي التلاميد,أنتبه في القسم
كنتبع في القسم,أجلس في الطاولة الأولى
كنڭلس في الطابلة اللولة,ثم أذهب لأحل تماريني و أراجع قليلا ثم أذهب لاجتياز الامتحان
من بعد تنمشي نصاوم التمارين و تنراجق شوية باش ندوز المتيحان,يقولون إذا درست فأكيد أنك ستتفوق
تيقولو إلى قريتي معلوم تنجح,إذا درست جيدا يمكنك أن تفهم و تجيب بشكل جيد في الفرض و الامتحان
إلى قريتي مزيان تقد تفهم و تجاوب مزيان في المتيحان,إذا درست جيدا يمكنك أن تفهم و تجيب بشكل جيد في الفرض و الامتحان
تراجع بسهولة و تدي نقاط عالية,تراجع بسهولة و تحصل على علامات عالية
ولكن أنا تنشوف بلي تنقراو ولكن متنتوفقوش,لكن ما أراه هو أننا ندرس لكننا لا نتفوق
ولكن أنا تنشوف بلي تنقراو ولكن متنتوفقوش,أنا لا أعلم إن كان التعليم لدينا هو الذي تدهور أم أن المعلمين هم الذين أصبحوا يبخلون بالمعلومات الجيدة
أنا معرفتش واش التعليم عندنا هو لي تدهور ولا المعلمين هومة لي تيخليو عندهم المعلومات لي مزيانة,كل شيء أصبح بدروس الدعم
كلشي رجع ب السوايع,صار من لا يسجل في دروس الدعم لا يحصل على النقطة
ولا لي متيتصيدش في دروس الدعم متيحصلش على النقطة,ما معنى هذا؟
شنو تيعني هدشي,لماذا أصبح الوضع هكذا؟
علاش ولا هادشي هاكا,لأنه كثر الطمع
حيت الطمع زاد,لأنه كثر الطمع
بسباب هادشي تكفس المستوا ديالنا,بهذه الطريقة يتدهور مستوانا
ما كاين حتى مستوى حيت ماكاينشي الاخلاص,ليس هناك مستوى لأنه ليس هناك إخلاص
ما كاين حتى مستوى حيت ماكاينشي الاخلاص,ما دمت أدرس في المدرسة فما الفائدة من دروس الدعم
محدي تنقرا في المدرسة ماعندي ما ندير بالسوايع,أنا أعتقد أني إذا حاولت كل جهدي فلا داعي لدروس الدعم
إلى حاولت بكل جهدي ما عندي لاش ندير السوايع,أنتبه للدرس في القسم،  أراجع دروسي في المنزل ، بتحقيق هذين الشرطين يفترض أن أحصل على علامات جيدة و أنتقل إلى القسم الأعلى و أنجح دون عناء
كنتابه لي الدرس في القسم و تنراجع الدروس ديلي في الدار هاد جوج الشروط متحققين إدا من المفروض نحصل على نقط مزيانة و نتاقل لي القسم الأعلى و ننجح بلا منتعدب,أنا لا أفهم لماذا يحصل التلاميذ الذين يسجلون في حصص الدعم على معدلات ممتازة حتى و إن كانت رؤوسهم فارغة،   و الذين لا يسجلون في دروس الدعم و يبدلون مجهودهم كاملا يحصلون على معدلات متواضعة
أنا متنفهمش علاش التلاميد لي مسجلين في دروس الدعم تيحصلو على معدلات ممتازة وخا مكاين والو في راسو و هدوك لي ممسجلينش في دروس الدعم و تيديرو مجهود كامل تيحصلو على معدلات متواضعة,لماذا ما معنى هذا؟
شنو معنى د هاد الشي,ما هذا المستوى المتدني من التفكير؟
آش هاد المستوا الهابط ديال التفكير,ما هذا المستوى المتدني من التفكير؟
ولاو منقاردين كلشي دبى متيصول غير راسي يا راسي,لقد أصبحوا نادرين جدا فالجميع الآن يقول نفسي نفسي
أما أنا كان غول على ربي اهديهم الله كاملهم,أما أنا فأقول عسى أن يهدينا و يهديهم الله أجمعين
أما أنا كان غول على ربي اهديهم الله كاملهم,ففي وقتنا هذا أصبح الجميع ينبهر بالمظاهر
فزمان ديالنا ولى كلشي عزيز أليه المضاهر,الجميع اليوم أصبح يتبع هذه السياسة التي علمتنا أن يعتمد كل على نفسه و لا يعتمد على الآخرين في مسألة الدراسة
