Original_Dialect,MSA_conversion
لا تردي على جاراتك بكره لما يشوفوكي ملكان يحكولك ايوه هيك من زمان النحافه عليكي احلى,"لا تردي على جاراتك، غدًا عندما يرونك ملكة، سيقولون: ""نعم، هكذا أفضل، النحافة تناسبك""."
كان كل قصدي بس اخلي ينقز و هيك بس بالغلط لما نطيت اخطأت التصويب و وقعت كلي ع راسو و بعدين قلبت عالأرض بين الكنباي و,كنت أريد أن أقفز فقط، ولكن عن طريق الخطأ، عندما قفزت، أخطأت في التصويب وسقطت على رأسه بالكامل، ثم سقطت بين الأريكة.
بس لغنيه ما خلصت انا موتن عليك و ابي تموتن علي,لكن قبل أن تنتهي الأغنية، كنت أموت عليك، وأبي أيضًا.
القصه كلها بدها انك تكون فلسطيني و تكون زلمه بمعنى الكلمه وانتا هيك ربحان الشهاده عالمضمون و لو صبرو عليهم شوي كان قتلو الكل و طلعو,القصة كلها هي أن تكون فلسطينيًا، وأن تكون رجلًا بمعنى الكلمة، وعندها ستحصل على الشهادة مضمونة، وإذا صبروا عليهم قليلًا، لكانوا قتلوا الجميع وهربوا.
راحت ام هبه هبه ضلت بالمطبخ تدعي تدعي انو ربنا يبعت بركان او زلزال او اي اعصار يوخد فرح او عبير مش مشكله المهم وحده تروح,"ذهبت أم هبة، وبقيت هبة في المطبخ تدعو: ""اللهم ابعث بركانًا أو زلزالًا أو أي إعصار ليأخذ فرح أو عبير، لا يهم، المهم أن تذهب واحدة منهما""."
يلا حبيبي ليره ليره عالداير,حبيبي، ليرة، ليرة، في كل مكان.
بس هاي المره جربع كان ع هيئه ولد صف سابع اسمه مؤمن مؤمن ساكن بحاره قريبه من حارتنا بس معروف عنا و صيته ضارب بالمنطقه ولد معصعص و شعره دايما واقف و عاكسه عليه الشمس كإنه دالح عليه جل بلاط و تاركه ينشف لمده تلت شهور و شواربه منبته بس ع اطراف تمو الجانبيه و دايما معلق فيهم فتافيت شبس بيتزا بضل لابس نفس بنطلون الجينز الي كله بقع كاتشاب من سندويشات البطاطا و دايما مسحله لما بعد خط الاستواء بكتير و بكون لابس شنته حجمها اكبر من حجمه و واصله اسفل ضهره برضو يمكن الحكمه من هالموديل انه بدو يغطي خط الاستواء الله يحميه و يكثر من امثاله اذا هيك,"هذه المرة، كان ""جربع"" يبدو مثل فتى في الصف السابع اسمه مؤمن، يعيش في حي قريب من حا<EOS_TOKEN>ءتنا، لكنه معروف في المنطقة، وله سمعة سيئة. شعره دائمًا واقف، وكأن الشمس تعكسه، ويبدو أنه وضع عليه جل بلاط وتركه يجف لمدة ثلاثة أشهر، ولديه شارب ينمو فقط على جانبي فمه، ودائمًا ما يكون هناك فتات رقائق البطاطس عالقة في شاربه. يرتدي دائمًا نفس بنطلون الجينز الملطخ بالكetchup من سندويشات البطاطا، ودائمًا ما يكون مبللًا، حتى أنه تجاوز خط الاستواء، ويرتدي حقيبة أكبر من ح حجمه، وتصل إلى أسفل ظهره، ربما تكون الحكمة من هذا التصميم هي أنه يريد أن يغطي خط الاستواء. بارك الله فيه، وزاد من أمثاله."
غبت عن المدرسه اسبوع ما حدا فقدني,غبت عن المدرسة لمدة أسبوع، ولم يسأل عني أحد.
و بدو وحده بتتعلم و لتيفه متلي,ويريد فتاة متعلمة وذكية مثلي.
وك نفسي اشوفك بجد بضحك من كل قلبي ع منشوراتك الله يديم السعاده عليكي زي ما بتسعدينا دايما,وكيف أتمنى أن أراك تضحك من كل قلبك على منشوراتي، فدع الله يديم السعادة عليك كما تسعدينا دائمًا.
صاحب البسطه صافن فينا وبالنقاش عيونو بتغرغر عليي وعلى وضعي,كان صاحب البسطة ينظر إلينا، وعيناه تدمعان عندما سمع نقاشنا.
اجيت اقوم استنجد بزوجي ما شفت حالي غير وقعت عالأرض و ما ضل اشي بمعدتي غير طلع و حسيت حالي بحتضر و مو قادره انادي,جئت لأستنجد بزوجي، وفجأة وجدت نفسي على الأرض، ولم يتبق شيء في معدتي، وشعرت أنني أموت ولا أستطيع أن أصرخ.
ضل بالي مشغول قبل عرسي بفتره,كان بالي مشغول قبل زفافي بفترة.
حكيتلو جعبالي ايس كريم و نتمشى تحت المتر,"قلت له: ""أريد آيس كريم، دعنا نتمشى تحت المطر""."
قلت هيك خلص اموري تمام,"قلت: ""حسنًا، كل شيء على ما يرام الآن""."
مهي الخطبه اصلا مشان الشهاده على امل الوظيفه,في الواقع، الخطبة هي من أجل الشهادة، على أمل الحصول على وظيفة.
اخدوني اهلي عالمستشفى و عملولي غسيل معده,أخذني والداي إلى المستشفى، وأجريت لي غسيل معدة.
مين اللي تداينت من اخوها مشان تجيب بطاقات امنيه و تصوتلك مين,من هي الفتاة التي اقترضت من شقيقها لتشتري بطاقات أمنية وتصوت لك؟
كل واحد جمبو خمس قلام حبر ولا واحد فيهم بكتب,كل واحد منهم لديه خمسة أقلام حبر، ولا أحد يكتب.
ابو رمزي شاف المسج مع انو متأكد انها صفاء بس انبسط عالجمله,رأى أبو رمزي الرسالة، على الرغم من أنه متأكد من أنها من صفاء، لكنه سعد بالجملة.
طب ليش عفوا بس انتي ي حجه بطلعلكيش شوارب,لماذا تم العفو عنك فقط، أيتها العجوز؟ لا يجب أن تنمو الشوارب لك.
و منعوني من النت و ابوي خصم حق علبه الهايبكس من مصروفي,منعوني من استخدام الإنترنت، وخصم والدي ثمن علبة الهايبكس من مصروفي.
شو هاي انا طبختها اليوم ماشي يا خوله,ماذا؟ أنا طبختها اليوم، حسنا يا خولة.
شو ما اعمل حتى لو اشعل اصابعي العشره شمع اهلي ما بعجبهم,مهما فعلت، حتى لو أشعلت أصابعي العشرة شموعًا، لن يعجب أهلي.
المخ كل عيد اختصاص ام قنوه هي بتعرف تطلعو بكفي ما دبحت معنا هاي المره تعي البين ينطحك من متى بتوكلي سلطه انتي ي ام الكوارع تعالي تستحيش من ابن عمك ولك هاي بتنقرش نقرشه ع كرشاتو هي الي بتنضفهم,المخ، في كل عيد، اختصاص أم قنوه، هي تعرف كيف تخرجه، يكفي أنها لم تذبح معنا هذه المرة. تعال، دعها تخجل من ابن عمك. يا أم الكوارع، تعالي واستحي من ابن عمك، هذه تأكلها نقرشة على كرشه، هي التي تنظفها.
الحرف برجع جمله يا اخوان,الحرف يعود إلى جملة يا إخوة.
طبعا الارقام الفلكيه بالنسبه للشب الطبيعي بالاردن يعني الآف,بالطبع، الأرقام الفلكية بالنسبة للشاب العادي في الأردن هي الآلاف.
مروان شغل اغنيه و علا الصوت,شغل مروان أغنية ورفع الصوت.
و دورت بين الأسماء ع حدا ابعتلو انا رايحه ع رغدان كمان,"بحثت بين الأسماء عن شخص لأرسل له رسالة: ""أنا ذاهبة إلى رغدان أيضًا""."
بس بعرفش مين التيس الي كان عامل المرجيحه و مش مثبتها زي الناس,لكنني لا أعرف من هو الأحمق الذي صنع الأرجوحة ولم يثبتها بشكل صحيح.
طبعا انا هون التخمت هون عداد مخي قلب صفر,بالطبع، هنا توقفت عقلي عن العمل.
انا بدي اعرف مين اللجنه اللي اجتمعت مين الشباب الطيبه باللجنه ومين رئيس اللجنه الشب الحدق اللي قال شو رأيكم نفصلو ومين اللي زقفولو باللجنه وقالولو والله قرارك حكيم,"أريد أن أعرف من هي اللجنة التي اجتمعت، ومن هم الشباب الطيبون في اللجنة، ومن هو رئيس اللجنة، الشاب الذكي الذي قال: ""ما رأيكم في فصله؟"" ومن صفق له في اللجنة وقال: ""قرارك حكيم""."
