Original_Dialect,MSA_conversion
إنت مش بس دعيت واحدة حامل لبيتك وسيبها. أنا ممكن أكون حرامية. عشان تكون عارف.,لستَ فقط من دعا امرأة حامل إلى منزلك وتركتها. قد أكونُ لصّة. يجب أن تعرف ذلك.
مش حاسس إنك حرامية. ممكن شريرة؟ ربما. بتولعب حريقه؟ مش هستبعد ده.,لا أشعر أنكِ لصّة. قد تكونين شريرة؟ ربما. هل تلعبين بالنار؟ لا أستبعد ذلك.
أنا سرقت شوية برفان.إنت رأيك إيه؟ برفان كلينك هابي.,"لقد سرقتُ بعض العطور. ما رأيك؟ عطر ""كلينك هابي""."
الجورنال! دا هما حثالة الحضارة الحديثة.,الجريدة! إنهم حثالة الحضارة الحديثة.
أديك قولتها!,ها قد قلتها!
دايما عايزين يعملوا معايا مقابلات,دائمًا ما يريدون إجراء مقابلات معي.
أنا كمان.,أنا أيضًا.
طبعا يعني نوعا ما وعدتهم أول ما جيت هنا إني هقول خطاب، معندكش مانع، صح؟,بالطبع، نوعًا ما وعدتهم عندما جئتُ هنا أنني سألقي خطابًا، أليس كذلك؟
معرفش إذا كان دا أخلاقي ولا لا، بس بص كل الخطابات المفروض إن أنا اللي أقولها.,لا أعلم إن كان هذا أخلاقيًا أم لا، لكن انظر، من المفترض أنني أنا من يلقي الخطابات.
المفروض إننا نرضيهم. طيب إيه رأيك إننا نعمل معاهم مقابلة مشتركة؟ أنا هتكلم في النواحي النفسية للقضية وإنت تتكلم في النواحي القانونية.,من المفترض أن نرضيهم. حسنًا، ما رأيك أن نجري مقابلة مشتركة؟ أنا سأتكلم عن النواحي النفسية للقضية، وأنت عن النواحي القانونية.
مقابلة مشتركة؟ ماشي كويس. هنتصور ما بعض يا دكتور.,مقابلة مشتركة؟ حسنًا، سأكون جاهزًا. سنلتقط بعض الصور معًا يا دكتور.
ماشي إتفقنا، مع إن صورتي مبتطلعش حلوة.,حسنًا، اتفقنا، على الرغم من أن صورتي لا تبدو جيدة.
مش مهم. المهم الشهرة,لا يهم، المهم الشهرة.
آه. أظن كده. أهو كله محصل بعضه.,نعم، أعتقد ذلك. كل شيء متشابه.
مش إنت السيد لازلو، صح؟,ألستَ السيد لازلو؟
آه، أنا.,نعم، أنا.
أنا النقيب رينولت، مأمور شرطة,أنا النقيب رينولت، مأمور الشرطة.
ماشي. عايز إيه؟,حسنًا. ماذا تريد؟
أنا بس برحب بيك في كازابلانكا، وبتمني لك إقامة سعيدة. مش دايما بيكون عندنا زوار موقرين زي حضرتك.,أنا فقط أرحب بك في كازابلانكا، وأتمنى لك إقامة سعيدة. ليس دائمًا ما يكون لدينا زوار محترمون مثلك.
شكرًا. معلش سامحني يا سيادة النقيب. بس الإدارة الفرنسية الحالية مكنش تعاملهم كويس أبدا. اسمحلي أقدم لك الآنسة إليسا لوند؟,شكرًا. عذرًا، سامحني يا سيادة النقيب. لكن الإدارة الفرنسية الحالية لم تتعامل معنا بشكل جيد على الإطلاق. اسمح لي أن أقدم لك الآنسة إليسا لوند.
تعرفي إن إنت أجمل واحدة زارت كازابلانكا. بجد مش مجاملة.,هل تعلم أنك أجمل من زار كازابلانكا؟ حقًا، لستُ أمزح.
كنت فين كل دا يا جونبق؟,أين كنتَ كل هذا الوقت يا جونبق؟
رحت سانت كلاود عشان أوري مارك وفانيسا صور الآشعة. وفضلت قاعد هناك كام ساعة كدا.,ذهبتُ إلى سانت كلاود لأري مارك وفانيسا صور الأشعة. وبقيت هناك بضع ساعات.
كام ساعة؟ إنت ليه رحت هناك أصلاً؟,بضع ساعات؟ لماذا ذهبت إلى هناك أصلًا؟
قالوا إنهم عايزين يعرفوا أخبار البتاع عدا. قالوا لي أقول لهم لو في جديد، فقلت لهم!,"قالوا إنهم يريدون معرفة أخبار ""البتاع""، فقالوا لي أن أخبرهم إن كان هناك جديد، فأخبرتهم!"
ما كنت ممكن تبعتوا ليهم. ليه تفضل سايق ساعة عشان تروح هناك؟,لماذا لم ترسل لهم؟ لماذا تقود السيارة لساعة لتذهب هناك؟
مش عارف، أنا رحت وخلاص. ولما كنا مستنيين فانيسا تخلص، أنا ومارك إتفرجنا علي فيلم ساحر غور ونسخ لي شوية أسطوانات عليها موسيقي غريبة. طلع شخص ظريف.,"لا أعلم، ذهبت وخلاص. وبينما كنا ننتظر فانيسا لتنهي عملها، أنا ومارك شاهدنا فيلم ""ساحر غور""، ونسخ لي بعض الأسطوانات التي تحتوي على موسيقى غريبة. إنه شخص ظريف."
أنا عايزك تبدأ شغل المرحلة الأخيرة من الحملة,أريدك أن تبدأ عمل المرحلة الأخيرة من الحملة.
ماشي يا ماركوس. بس هتقدر تخرجه بنفسك.,حسنًا يا ماركوس، لكنك ستتمكن من إخراجه بنفسك.
أنا عملت أخطاء كتير يا نرجس. كلنا بنأجل حاجات مهمة أخيرة في حياتنا عشان خايفين من الحساب لما نموت.,لقد ارتكبتُ الكثير من الأخطاء يا نرجس. جميعنا نؤجل أمورًا مهمة في حياتنا لأننا نخاف من الحساب عندما نموت.
مفيش داعي تقول كدا. كله عارف إنك هتكون كويس. خليت سيرفس يجهز حصانك عشان زيارة قوس النصر بكرة. هيكون في المقدمة.,لا داعي لقول ذلك. الجميع يعلم أنك ستكون بخير. لقد طلبتُ من سيرفس أن يجهز حصانك لزيارة قوس النصر غدًا. سيكون في المقدمة.
سيرفس عملها تاني؟,لقد فعلها سيرفس مرة أخرى؟
دا زيك تمام. لحمه مر,إنه مثلك تمامًا. لحمٌ طري.
مش بهزر يا مايو. أنا بحب. لازم يكون عندنا سجل جديد النهاردة. عايز تعرف كام مرة عملناها؟,لستُ أمزح يا مايو. أنا أحب. يجب أن يكون لدينا سجل جديد اليوم. هل تريد أن تعرف كم مرة فعلناها؟
أحسن لك تبقي ذكي. لازم تمشي دلوقتي.,من الأفضل أن تكون ذكيًا. يجب أن ترحل الآن.
لا؟ بتهزر؟,لا؟ أمزح؟
فاكر فولي قال إيه؟ تحذيره الصغير؟ دول البنات اللي كان بيتكلم عليهم. عايزين يتجوزونا بأي طريقة.,هل تذكر ما قاله فولي؟ تحذيره الصغير؟ هؤلاء الفتيات اللاتي كان يتحدث عنهن. يريدون الزواج منا بأي طريقة.
لا مش مصدق. دول بس بيستمتعوا بوقتهم، زينا بالظبط.,لا، لا أصدق. إنهم فقط يستمتعون بوقتهم، مثلنا بالضبط.
عشان كدا عايزينك تفكر، بس أنا عارف هي عايشة فين. وعارف كمان عايزة تهرب من إيه. صدقني يا صديقي. انهي علاقتك دلوقتي خلال الأسبوع ده.,لهذا أريدك أن تفكر، لكنني أعلم أين تعيش. وأعلم أيضًا أنها تريد الهرب من ماذا. صدقني يا صديقي. أنهِ علاقتك بها خلال هذا الأسبوع.
تعرف إيه عن الموسيقى الكلاسيكية؟,هل تعرف شيئًا عن الموسيقى الكلاسيكية؟
ولا حاجة، البيع هو البيع.,لا شيء، البيع هو البيع.
تشارلي، والأيام اللي فاتت..,تشارلي، والأيام الماضية..
انسي الموضوع. كنت بفكر إن البنات يجربوا دا هما كمان. أحيانًا لما ببصلك بشوف حيوان. أبويا كان عنده حق. المراهقين مجانين.,انسَ الأمر. كنت أفكر أن الفتيات قد يجربن ذلك أيضًا. أحيانًا عندما أنظر إليك، أرى حيوانًا. كان أبي على حق. المراهقون مجانين.
بس أنا لا. أنا بنت كبيرة وعندي خبرات عاطفية كتيرة مش هتفهمها بسهولة.,لكنني لستُ كذلك. أنا فتاة كبيرة ولدي خبرات عاطفية كثيرة لن تفهمها بسهولة.
أيوة هارف البنات بتكبر قبل الولاد. بس البارح أنا اللي دست علي الفرامل، تعرفي ليه؟,نعم، أعلم أن الفتيات يكبرن قبل الفتيان. لكن بالأمس أنا من ضغط على الفرامل، تعلم لماذا؟
ليه؟,لماذا؟
شفت، أهو بتضحك تاني ودا اللي أنا عايزه. روح لف واتحرك ومتبصش لورا يعني من الآخر اتبسط طول عمرك. كدا دا النعيم بالنسبة لي. عايز بقي حد يشاركك فيه.,لقد رأيتك تضحكين مرة أخرى، وهذا ما أريده. اذهب وتحرك ولا تنظر للخلف. باختصار، استمتع طوال الوقت. هذا هو النعيم بالنسبة لي. أريد من يشاركني فيه.
تقصد بيهان؟ طيب إنت ليه كنت معاه؟,هل تقصد بيهان؟ حسنًا، لماذا كنت معها؟
